Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
icmpv6.reserved,AD-S2-1,SS,0.0,2.0,0.0644199494036863,0.0524688662692256,0.0225341424282129,0.0524688662692256,0.0135785159225018,0.0003449266567807,0.0,0.00992980003356928,0.00897502899169918
icmpv6.type,AD-S2-1,SS,0.0,2.0,0.0646006505240332,0.052608456892343,0.063375516076837,0.052608456892343,0.0141692397281483,0.0005355059342246,0.0,0.01112012863159172,0.00996093749999996
igmp.checksum,AD-S2-1,SS,0.0,2.0,0.1062135370953585,0.097058241127143,0.2587524504326937,0.097058241127143,0.0730384208405603,0.045935082331948,0.0,0.010908126831054622,0.00942249298095698
igmp.checksum.status,AD-S2-1,SS,0.0,2.0,0.0854716299241055,0.0755546536796536,0.026900445845489902,0.0755546536796536,0.0316312549755051,0.0240260284393294,0.0,0.01052565574645992,0.0079827785491943
igmp.max_resp,AD-S2-1,SS,0.0,2.0,0.10285765914605811,0.0944146528395646,0.0973742250708548,0.0944146528395646,0.0679036798020125,0.0423426082912626,0.0,0.011071443557739199,0.01210556030273436
igmp.num_grp_recs,AD-S2-1,SS,0.0,2.0,0.0671691878775362,0.0499848346982104,0.0425795464887357,0.0499848346982104,0.01022512176576,0.0032403289530774,0.0,0.0103981494903564,0.01074128150939936
igmp.type,AD-S2-1,SS,0.0,2.0,0.1060199287521296,0.096934456244458,0.1372053173793906,0.096934456244458,0.0726323749521621,0.0457295333425512,0.0,0.01099944114685052,0.00892953872680662
igmp.version,AD-S2-1,SS,0.0,2.0,0.0884919200784759,0.0779204407588165,0.0686163487541468,0.0779204407588165,0.0373315500599275,0.0271568666073367,0.0,0.010304403305053661,0.009727144241332978
ip.bogus_ip_length,AD-S2-1,SS,0.0,2.0,0.11008570395993592,0.0831685866861595,0.150945952575657,0.0831685866861595,0.058631686421577,0.0494241750727419,0.0,0.0089401721954345,0.00901975631713864
ip.checksum.status,AD-S2-1,SS,0.0,2.0,0.0895503123547937,0.0674880816685843,0.0246574723572737,0.0674880816685843,0.026714710506559,0.0275091002656291,0.0,0.009657907485961858,0.01065335273742672
ip.dsfield,AD-S2-1,SS,0.0,2.0,0.11513242810676852,0.0974880087237822,0.1495496832701424,0.0974880087237822,0.071583331311784,0.055473693790073296,0.0,0.02536106109619136,0.0108679294586181
ip.dsfield.dscp,AD-S2-1,SS,0.0,2.0,0.1100340750684082,0.0888952614375676,0.10191215936047379,0.0888952614375676,0.05699259406759251,0.0498470656770451,0.0,0.0101417541503906,0.01019191741943354
ip.dsfield.ecn,AD-S2-1,SS,0.0,2.0,0.094648665393154,0.0760808289547989,0.0722940407880484,0.0760808289547989,0.0413038865439751,0.0331427827885131,0.0,0.0107000350952148,0.01068987846374506
ip.flags,AD-S2-1,SS,0.0,2.0,0.137681346481491,0.1150590680768739,0.0365264355251174,0.1150590680768739,0.0461020623165361,0.0821549686392557,0.0,0.014642381668090782,0.01139216423034664
ip.flags.df,AD-S2-1,SS,0.0,2.0,0.137681346481491,0.1150590680768739,0.0365264355251174,0.1150590680768739,0.0461020623165361,0.0821549686392557,0.0,0.01091375350952144,0.012252616882324159
ip.flags.mf,AD-S2-1,SS,0.0,2.0,0.0895503123547937,0.0674880816685843,0.0246574723572737,0.0674880816685843,0.026714710506559,0.0275091002656291,0.0,0.009206199645996038,0.0117097377777099
ip.flags.rb,AD-S2-1,SS,0.0,2.0,0.0895503123547937,0.0674880816685843,0.0246574723572737,0.0674880816685843,0.026714710506559,0.0275091002656291,0.0,0.010209560394287059,0.010461664199829041
ip.frag_offset,AD-S2-1,SS,0.0,2.0,0.0895503123547937,0.0674880816685843,0.0246574723572737,0.0674880816685843,0.026714710506559,0.0275091002656291,0.0,0.01018390655517574,0.010422229766845639
ip.hdr_len,AD-S2-1,SS,0.0,2.0,0.1107697867726779,0.0953467897919775,0.0485144150467957,0.0953467897919775,0.052622051663877,0.0513720427171838,0.0,0.010901546478271441,0.01077866554260248
ip.id,AD-S2-1,SS,0.0,2.0,0.0709251897361763,0.0927781012654246,0.0746366218783855,0.0927781012654246,0.0788574670774772,0.0158436544454382,0.0,0.31063146591186525,0.026160621643066383
ip.len,AD-S2-1,SS,0.0,2.0,0.5707315813929474,0.5611706518835242,0.6751408314042079,0.5611706518835242,0.5646823008769366,0.5465063161560768,0.0,0.06162910461425778,0.016088056564331023
ip.opt.len,AD-S2-1,SS,0.0,2.0,0.111273168465073,0.10071372282781561,0.0659217584752818,0.10071372282781561,0.0620094529317479,0.05196832968384311,0.0,0.01209168434143062,0.0098103046417236
ip.opt.ra,AD-S2-1,SS,0.0,2.0,0.0854716299241055,0.0755546536796536,0.0268014305420053,0.0755546536796536,0.0315739056855805,0.0240312610245931,0.0,0.00931606292724602,0.01100397109985348
ip.opt.type.class,AD-S2-1,SS,0.0,2.0,0.0898084568124322,0.0676875296299991,0.0169347142947693,0.0676875296299991,0.0224825497241744,0.0278746094067781,0.0,0.01036701202392572,0.0100890159606933
ip.opt.type.copy,AD-S2-1,SS,0.0,2.0,0.11089885900149718,0.0954429122134936,0.05248787514766891,0.0954429122134936,0.054273978693223,0.0514864723218319,0.0,0.00920743942260736,0.010989379882812442
ip.opt.type,AD-S2-1,SS,0.0,2.0,0.130311322215912,0.1153338209850749,0.1797515774242246,0.1153338209850749,0.0893792058832283,0.072241667053605,0.0,0.010757064819335898,0.00999565124511714
ip.opt.type.number,AD-S2-1,SS,0.0,2.0,0.11089885900149718,0.0954429122134936,0.05248787514766891,0.0954429122134936,0.054273978693223,0.0514864723218319,0.0,0.00931892395019528,0.00996594429016108
ip.proto,AD-S2-1,SS,0.0,2.0,0.11333832412618099,0.0995662505998183,0.0701137482343694,0.0995662505998183,0.0601882375281122,0.056289442498829,0.0,0.011490631103515558,0.01113538742065424
ip.ttl,AD-S2-1,SS,0.0,2.0,0.3027260054726625,0.2844738012231674,0.2462159177885416,0.2844738012231674,0.2124086870565493,0.260116878266123,0.0,0.014964532852172798,0.01159577369689938
ip.version,AD-S2-1,SS,0.0,2.0,0.0978109349992255,0.0826202517163452,0.0723823349305461,0.0826202517163452,0.05089555492285079,0.036660253908578,0.0,0.01059741973876946,0.00985941886901852
ipv6.flow,AD-S2-1,SS,0.0,2.0,0.10883370334038919,0.081802849294661,0.0930209660193747,0.081802849294661,0.0550085147068637,0.0480293521173889,0.0,0.010163259506225559,0.01791176795959468
ipv6.opt,AD-S2-1,SS,0.0,2.0,0.0642779699519851,0.0494365685205379,0.0370688669467425,0.0494365685205379,0.0091927622498274,0.0001496512503814,0.0,0.010214042663574159,0.01053061485290522
ipv6.opt.length,AD-S2-1,SS,0.0,2.0,0.0642779699519851,0.0494365685205379,0.0370688669467425,0.0494365685205379,0.0091927622498274,0.0001496512503814,0.0,0.010381507873535098,0.01148538589477532
ipv6.opt.type.action,AD-S2-1,SS,0.0,2.0,0.0642779699519851,0.0494365685205379,0.0370688669467425,0.0494365685205379,0.0091927622498274,0.0001496512503814,0.0,0.0087497234344482,0.01011033058166498
ipv6.opt.type.change,AD-S2-1,SS,0.0,2.0,0.0642779699519851,0.0494365685205379,0.0370688669467425,0.0494365685205379,0.0091927622498274,0.0001496512503814,0.0,0.010086774826049739,0.01045603752136226
ipv6.opt.type,AD-S2-1,SS,0.0,2.0,0.0642779699519851,0.0494365685205379,0.0370688669467425,0.0494365685205379,0.0091927622498274,0.0001496512503814,0.0,0.008696699142456,0.009580230712890579
ipv6.opt.type.rest,AD-S2-1,SS,0.0,2.0,0.0642779699519851,0.0494365685205379,0.0370688669467425,0.0494365685205379,0.0091927622498274,0.0001496512503814,0.0,0.01021585464477536,0.010029315948486299
ipv6.tclass,AD-S2-1,SS,0.0,2.0,0.0896793845836129,0.0675842040901004,0.0286335269015614,0.0675842040901004,0.028370843190641405,0.0276230882830883,0.0,0.010466241836547801,0.00846395492553706
abel,_AD-S2-1_,SS,,,,,,,,,,,
ntp.flags,AD-S2-1,SS,0.0,2.0,0.0716350869946822,0.0537662349629474,0.1505641207526724,0.0537662349629474,0.0174657994950245,0.008256318240596,0.0,0.01201553344726556,0.00990657806396478
ntp.flags.li,AD-S2-1,SS,0.0,2.0,0.068059786256389,0.050887245235216,0.0652127643348775,0.050887245235216,0.0124009411607499,0.0044134373056567,0.0,0.010496234893798782,0.00999875068664546
ntp.flags.mode,AD-S2-1,SS,0.0,2.0,0.0698022613454489,0.0521669207270737,0.0710042039870766,0.0521669207270737,0.014870369797806,0.006297223290769599,0.0,0.010038566589355442,0.01149239540100092
ntp.flags.vn,AD-S2-1,SS,0.0,2.0,0.069776446899685,0.0521477581324584,0.0640689185009995,0.0521477581324584,0.0148454316007851,0.0062519874509731,0.0,0.01115307807922358,0.01080994606018062
ntp.ppoll,AD-S2-1,SS,0.0,2.0,0.0685502607259022,0.0512730063535576,0.1471791943084323,0.0512730063535576,0.0125094644374155,0.0049386015512246,0.0,0.01107349395751946,0.00919256210327144
ntp.precision,AD-S2-1,SS,0.0,2.0,0.0710542619649956,0.0533094009692324,0.105263862398789,0.0533094009692324,0.0172342003774362,0.007654879012325799,0.0,0.01027297973632808,0.009255218505859319
ntp.refid,AD-S2-1,SS,0.0,2.0,0.0697893541225669,0.05215733942976599,0.0708210538039264,0.05215733942976599,0.0148521598369574,0.0062834348856979,0.0,0.010190725326538062,0.00916380882263178
ntp.rootdelay,AD-S2-1,SS,0.0,2.0,0.0672982601063555,0.050110184919038,0.0209123857018187,0.050110184919038,0.0101441640796123,0.0035831498268196005,0.0,0.01003003120422358,0.008006811141967721
ntp.rootdispersion,AD-S2-1,SS,0.0,2.0,0.0716092725489183,0.0537227273817514,0.1317992583448206,0.0537227273817514,0.0173391530370695,0.0082283831562115,0.0,0.011842203140258741,0.01002578735351556
ntp.stratum,AD-S2-1,SS,0.0,2.0,0.0698022613454489,0.0521669207270737,0.0710042039870766,0.0521669207270737,0.014870369797806,0.006297223290769599,0.0,0.0114909172058105,0.01119236946105954
Payload_Entropy,AD-S2-1,SS,0.0,2.0,0.46453095152047086,0.4368552850614673,0.5901077920083786,0.4368552850614673,0.46457019018379875,0.4327805960041883,0.0,0.13504939079284667,0.01928730010986322
srcport,AD-S2-1,SS,0.0,2.0,0.2836362228302958,0.24428756486514497,0.6163186899634193,0.24428756486514497,0.2612602517754245,0.23814364945161684,0.0,0.03295669555664056,0.012403535842895459
srcport_class,AD-S2-1,SS,0.0,2.0,0.1961252516908462,0.1674667006283838,0.2378768909498953,0.1674667006283838,0.1468678550181687,0.144246954503236,0.0,0.015290260314941382,0.0072064399719238
stun.att.crc32,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.00921692848205562,0.009663629531860302
stun.att.crc32.status,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.00982003211975094,0.0091251373291015
stun.att.error.class,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.01050772666931148,0.00997357368469232
stun.att.error,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.0103670120239257,0.0101533412933349
stun.att.family,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.010214424133300742,0.009544706344604439
stun.att.ipv4-xord,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.01101946830749506,0.011231327056884722
stun.att.lifetime,AD-S2-1,SS,0.0,2.0,0.0644328566265682,0.0478305169463829,0.0506746246927515,0.0478305169463829,0.0061637326980546,0.0003034858075692,0.0,0.01052293777465814,0.010221529006957941
stun.att.padding,AD-S2-1,SS,0.0,2.0,0.0655299705715318,0.0486487024884953,0.0339287117835801,0.0486487024884953,0.0083633675941024,0.001476371317812,0.0,0.015343713760375941,0.0119240283966064
stun.att.port-xord,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.010168170928955039,0.010102272033691361
stun.att.port,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.01042919158935544,0.010562562942504818
stun.att.reserved,AD-S2-1,SS,0.0,2.0,0.0665625484020858,0.0494176818606237,0.0437547242856053,0.0494176818606237,0.0098065365905179,0.0025798412199078,0.0,0.0084809303283691,0.01027336120605464
stun.att.transp,AD-S2-1,SS,0.0,2.0,0.067040115648717,0.0497721898610069,0.050682614473843104,0.0497721898610069,0.0098767671656072,0.0030900355355881,0.0,0.009015321731567319,0.01201348304748528
stun.attributes,AD-S2-1,SS,0.0,2.0,0.0668465073054881,0.049629151187959,0.0388683229839762,0.049629151187959,0.0101574711030302,0.002883448761056,0.0,0.01011476516723628,0.01102709770202632
stun.cookie,AD-S2-1,SS,0.0,2.0,0.0668465073054881,0.049629151187959,0.0388683229839762,0.049629151187959,0.0101574711030302,0.002883448761056,0.0,0.00816702842712398,0.009949064254760701
stun.id,AD-S2-1,SS,0.0,2.0,0.0669755795343074,0.0498192651943018,0.0902096683935848,0.0498192651943018,0.0105530844917149,0.0030283789361916,0.0,0.02663555145263668,0.02655920982360834
stun.length,AD-S2-1,SS,0.0,2.0,0.0678532706902782,0.05047187648076059,0.0977305582142154,0.05047187648076059,0.0112308189214944,0.0039660583941332,0.0,0.00871100425720212,0.012512779235839799
stun.network_version,AD-S2-1,SS,0.0,2.0,0.0668465073054881,0.049629151187959,0.0388683229839762,0.049629151187959,0.0101574711030302,0.002883448761056,0.0,0.01084456443786616,0.010116052627563422
stun.response-to,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.01108918190002438,0.01020221710205072
stun.time,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.008082389831542901,0.009927320480346639
stun.type.class,AD-S2-1,SS,0.0,2.0,0.0673240745521193,0.0499836591883422,0.0436000073203444,0.0499836591883422,0.0102298699818535,0.003393643015141,0.0,0.00968232154846186,0.01273565292358396
stun.type,AD-S2-1,SS,0.0,2.0,0.0675693117868759,0.0502604071534253,0.0812539606825905,0.0502604071534253,0.0108410214826346,0.003666361129882,0.0,0.010971498489379838,0.009135150909423781
stun.type.method-assignment,AD-S2-1,SS,0.0,2.0,0.0668465073054881,0.049629151187959,0.0388683229839762,0.049629151187959,0.0101574711030302,0.002883448761056,0.0,0.009626865386962839,0.009301567077636661
stun.type.method,AD-S2-1,SS,0.0,2.0,0.0670917445402447,0.049905899153042,0.0744390335219213,0.049905899153042,0.0107707842723759,0.0031561723105645,0.0,0.010021495819091739,0.00908207893371578
stun.value,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.018418931961059516,0.0128432750701904
tcp.ack,AD-S2-1,SS,0.0,2.0,0.387345758686561,0.3982027454946292,0.5533508115885011,0.3982027454946292,0.3860279247494975,0.3517550942400043,0.0,0.1932965755462646,0.02218561172485346
tcp.ack_raw,AD-S2-1,SS,0.0,2.0,0.11555836646187198,0.0973355649325438,0.0843178596307257,0.0973355649325438,0.0659000921376484,0.0590918759883047,0.0,0.1783979892730712,0.0160910606384277
tcp.analysis.acks_frame,AD-S2-1,SS,0.0,2.0,0.0781145128814084,0.0633964370895827,0.0513790211960188,0.0633964370895827,0.0301556867051182,0.0206958929246477,0.0,0.12600417137145992,0.01595997810363764
tcp.analysis.ack_lost_segment,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.009103727340698201,0.011135721206665
tcp.analysis.ack_rtt,AD-S2-1,SS,0.0,2.0,0.1478909597810935,0.141591747487285,0.3052596444755608,0.141591747487285,0.1399126445308132,0.0956315379919141,0.0,0.09543662071228023,0.015033578872680623
tcp.analysis.bytes_in_flight,AD-S2-1,SS,0.0,2.0,0.3567814549021632,0.3507281085805702,0.6660506052646799,0.3507281085805702,0.3790212991897937,0.3175351220094357,0.0,0.031027793884277323,0.01402535438537594
tcp.analysis,AD-S2-1,SS,0.0,2.0,0.11616500593732251,0.0902519123713404,0.0119667183293314,0.0902519123713404,0.0209265934692489,0.0584787226272697,0.0,0.01097207069396966,0.01102867126464838
tcp.analysis.duplicate_ack,AD-S2-1,SS,0.0,2.0,0.0684857246114925,0.0510176619315529,0.0317991174882038,0.0510176619315529,0.0119010432079425,0.0046599897201752,0.0,0.0099843025207519,0.01109728813171382
tcp.analysis.duplicate_ack_frame,AD-S2-1,SS,0.0,2.0,0.0677371056843409,0.050426726343328496,0.0566153585642323,0.050426726343328496,0.0110375561707431,0.0038593236324008006,0.0,0.01464767456054682,0.014146184921264598
tcp.analysis.duplicate_ack_num,AD-S2-1,SS,0.0,2.0,0.0685115390572564,0.05103688641585611,0.055061962635975806,0.05103688641585611,0.012076009501427,0.0047356641977135,0.0,0.010917711257934521,0.01202149391174312
tcp.analysis.flags,AD-S2-1,SS,0.0,2.0,0.0828772781248386,0.0662788011769959,0.0209278376830892,0.0662788011769959,0.0243834963667821,0.0208796879438776,0.0,0.00912027359008782,0.011892986297607381
tcp.analysis.initial_rtt,AD-S2-1,SS,0.0,2.0,0.1864964634209303,0.1818785608449684,0.2511586414342908,0.1818785608449684,0.1659691431541825,0.136121708681757,0.0,0.07374849319458006,0.014609861373901323
tcp.analysis.keep_alive,AD-S2-1,SS,0.0,2.0,0.0835097320460529,0.066748284745071,0.0455385973868988,0.066748284745071,0.0322279781469208,0.0210506698582257,0.0,0.010953378677368102,0.008073568344116159
tcp.analysis.keep_alive_ack,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.01002860069274896,0.01004548072814938
tcp.analysis.lost_segment,AD-S2-1,SS,0.0,2.0,0.0641488977231658,0.0476190476190476,0.0030547094153888,0.0476190476190476,0.0057411315689461,0.0,0.0,0.01032438278198236,0.00990481376647944
tcp.analysis.out_of_order,AD-S2-1,SS,0.0,2.0,0.0645619288553874,0.0480873947193763,0.0357940833511686,0.0480873947193763,0.0066854236285166,0.0004557085298174,0.0,0.01060242652893062,0.0101617813110351
tcp.analysis.push_bytes_sent,AD-S2-1,SS,0.0,2.0,0.3221642831328411,0.325055432713232,0.6579644960406112,0.325055432713232,0.3623970553115484,0.280712969651905,0.0,0.028903007507324156,0.01302556991577144
tcp.analysis.retransmission,AD-S2-1,SS,0.0,2.0,0.0710542619649956,0.0530285341611899,0.025867719613744,0.0530285341611899,0.0145736196070051,0.0074301987039077,0.0,0.00993609428405756,0.009975767135620081
tcp.analysis.reused_ports,AD-S2-1,SS,0.0,2.0,0.0666658061851412,0.0494934348386104,0.05043855016126529,0.0494934348386104,0.009360915198552,0.0026899893549239,0.0,0.0100492477416992,0.00990548133850094
tcp.analysis.rto,AD-S2-1,SS,0.0,2.0,0.07544271774485,0.059472608273677494,0.20017120826910556,0.059472608273677494,0.026959853252014297,0.0122588862639548,0.0,0.014160919189453077,0.006730651855468719
tcp.analysis.rto_frame,AD-S2-1,SS,0.0,2.0,0.0690665496411792,0.0516054320363045,0.0450325165486665,0.0516054320363045,0.012929744107039298,0.0053407451845358,0.0,0.014003324508666959,0.01114425659179682
tcp.analysis.spurious_retransmission,AD-S2-1,SS,0.0,2.0,0.0643166916206309,0.0478073224423589,0.0156902674795104,0.0478073224423589,0.0061155661645959,0.0001939643775494,0.0,0.010034418106079041,0.00959844589233394
tcp.analysis.window_update,AD-S2-1,SS,0.0,2.0,0.0655170633486499,0.0499249494224368,0.0447753475412262,0.0499249494224368,0.0101198027361751,0.001521759357289,0.0,0.00984044075012202,0.011271142959594681
tcp.checksum,AD-S2-1,SS,0.0,2.0,0.0941065620321131,0.0795251038315812,0.0544864323132751,0.0795251038315812,0.0515935297769892,0.0421133620599739,0.0,0.6703084945678711,0.03906240463256832
tcp.checksum.status,AD-S2-1,SS,0.0,2.0,0.1154034797872889,0.0896611798630301,0.012347166593425,0.0896611798630301,0.0213929841392779,0.0576728288559674,0.0,0.01298375129699702,0.00979666709899898
tcp.completeness,AD-S2-1,SS,0.0,2.0,0.2043084309979864,0.1578460877401885,0.1351412240458025,0.1578460877401885,0.0721017981013038,0.1517733350487031,0.0,0.01525855064392084,0.013977527618408139
tcp.connection.fin,AD-S2-1,SS,0.0,2.0,0.0681372295936806,0.0507822386752015,0.012492400723353,0.0507822386752015,0.0112778318634268,0.0043510707351174,0.0,0.01101737022399896,0.01093950271606442
tcp.connection.fin_active,AD-S2-1,SS,0.0,2.0,0.068408281274201,0.0509808013992355,0.0168072560818587,0.0509808013992355,0.0117566279951343,0.0046117461500583,0.0,0.00948934555053706,0.012213230133056599
tcp.connection.fin_passive,AD-S2-1,SS,0.0,2.0,0.0665754556249677,0.0494269537094919,0.0192904343793318,0.0494269537094919,0.0094061251794753,0.0025946729273131,0.0,0.009256076812744079,0.010944080352783159
tcp.connection.rst,AD-S2-1,SS,0.0,2.0,0.0657752078062884,0.0488307780821847,0.027802279918044005,0.0488307780821847,0.0083775338008645,0.0017385804991267,0.0,0.00992188453674312,0.0110756397247314
tcp.connection.syn,AD-S2-1,SS,0.0,2.0,0.0699829624657958,0.0519637810715727,0.0208621741075967,0.0519637810715727,0.0128082381867694,0.0062373973969757,0.0,0.009959363937377879,0.008870506286621041
tcp.connection.synack,AD-S2-1,SS,0.0,2.0,0.0672337239919459,0.050078755822774004,0.0209786946079623,0.050078755822774004,0.0112018493831262,0.0033355814814155006,0.0,0.010436296463012638,0.01029777526855464
tcp.dstport,AD-S2-1,SS,0.0,2.0,0.3211058908565233,0.3386009505266981,0.4818017596295519,0.3386009505266981,0.3167367278072014,0.2789678930597895,0.0,0.05058364868164058,0.0128710746765136
tcp.fin_retransmission,AD-S2-1,SS,0.0,2.0,0.0669626723114254,0.0498230714791224,0.050682376551542195,0.0498230714791224,0.0099694011122339,0.0030167072301062,0.0,0.00920939445495602,0.01118450164794916
tcp.flags.ack,AD-S2-1,SS,0.0,2.0,0.12140533842738391,0.0941308724635261,0.0296198247601756,0.0941308724635261,0.0286663379021151,0.06402095458669,0.0,0.011208772659301699,0.01207060813903804
tcp.flags.ae,AD-S2-1,SS,0.0,2.0,0.1154034797872889,0.0896611798630301,0.012347166593425,0.0896611798630301,0.0213929841392779,0.0576728288559674,0.0,0.011059904098510698,0.01183686256408686
tcp.flags,AD-S2-1,SS,0.0,2.0,0.1823274304300686,0.1412868334195466,0.1403603836620456,0.1412868334195466,0.0662155459765962,0.128417147130104,0.0,0.015990209579467698,0.01447176933288572
tcp.flags.cwr,AD-S2-1,SS,0.0,2.0,0.11601011926273938,0.0906836080211367,0.0599700437884322,0.0906836080211367,0.0234013038711411,0.058339111265869506,0.0,0.01385827064514154,0.00956978797912592
tcp.flags.ece,AD-S2-1,SS,0.0,2.0,0.11601011926273938,0.0906836080211367,0.0599700437884322,0.0906836080211367,0.0234013038711411,0.058339111265869506,0.0,0.01095414161682124,0.01107764244079586
tcp.flags.fin,AD-S2-1,SS,0.0,2.0,0.12034694615106609,0.0935333869199505,0.021916977968441,0.0935333869199505,0.027153937362500095,0.0629492347676409,0.0,0.011193466186523398,0.00962452888488766
tcp.flags.push,AD-S2-1,SS,0.0,2.0,0.145748360782694,0.1119475747814354,0.0217000182562324,0.1119475747814354,0.0362698670239805,0.0889240560115032,0.0,0.01208806037902826,0.012143468856811498
tcp.flags.res,AD-S2-1,SS,0.0,2.0,0.1154034797872889,0.0896611798630301,0.012347166593425,0.0896611798630301,0.0213929841392779,0.0576728288559674,0.0,0.0129879474639892,0.00980505943298336
tcp.flags.reset,AD-S2-1,SS,0.0,2.0,0.11727502710516799,0.0910549549750127,0.0371182508359097,0.0910549549750127,0.0240703325138596,0.0596566466182332,0.0,0.01122865676879878,0.00981817245483394
tcp.flags.str,AD-S2-1,SS,0.0,2.0,0.1823274304300686,0.1412868334195466,0.1403603836620456,0.1412868334195466,0.0662155459765962,0.128417147130104,0.0,0.0147729396820068,0.01177234649658196
tcp.flags.syn,AD-S2-1,SS,0.0,2.0,0.121908720119779,0.0945057499074387,0.0241499523450602,0.0945057499074387,0.0285259148837278,0.0645299713827556,0.0,0.010188293457031181,0.009974193572997999
tcp.flags.urg,AD-S2-1,SS,0.0,2.0,0.1154034797872889,0.0896611798630301,0.012347166593425,0.0896611798630301,0.0213929841392779,0.0576728288559674,0.0,0.010815620422363241,0.01120414733886714
tcp.hdr_len,AD-S2-1,SS,0.0,2.0,0.1678455263565491,0.1415489396434718,0.1697660902005455,0.1415489396434718,0.0559970090797048,0.11697158733240828,0.0,0.015067386627197222,0.01165781021118158
tcp.len,AD-S2-1,SS,0.0,2.0,0.3966647736073107,0.3821889631968637,0.6615983293352657,0.3821889631968637,0.3888420000557629,0.3592968576324687,0.0,0.025054883956909156,0.011730623245239219
tcp.nxtseq,AD-S2-1,SS,0.0,2.0,0.374657958593629,0.3893607072942481,0.5041175040190525,0.3893607072942481,0.3661528786860026,0.3391668066828079,0.0,0.22573423385620112,0.018666934967040978
tcp.options,AD-S2-1,SS,0.0,2.0,0.1320021684134441,0.1060928914155564,0.3586940810559216,0.1060928914155564,0.0460761393998534,0.075750389769739,0.0,0.01209444999694818,0.00730543136596676
tcp.options.mss,AD-S2-1,SS,0.0,2.0,0.0714156642056895,0.055492476497542895,0.2018570863466976,0.055492476497542895,0.0201030152353875,0.0078220785585491,0.0,0.00801405906677242,0.01120486259460444
tcp.options.mss_val,AD-S2-1,SS,0.0,2.0,0.0714156642056895,0.055492476497542895,0.2018570863466976,0.055492476497542895,0.0201030152353875,0.0078220785585491,0.0,0.010559034347534139,0.01086845397949214
tcp.options.sack.count,AD-S2-1,SS,0.0,2.0,0.0642521555062212,0.047805250437122,0.0053054720596189,0.047805250437122,0.0061134489659945,0.00020487322271779996,0.0,0.01004133224487298,0.00895438194274898
tcp.options.sack.dsack,AD-S2-1,SS,0.0,2.0,0.064290877174867,0.047734532763287,0.0189285304342122,0.047734532763287,0.0059906613109455,0.0001542810239502,0.0,0.00983366966247554,0.0102232456207275
tcp.options.sack.dsack_le,AD-S2-1,SS,0.0,2.0,0.0643812277350405,0.0478135218770734,0.1064868476541841,0.0478135218770734,0.0061493797136599,0.0002535401595264,0.0,0.013143920898437458,0.010134363174438419
tcp.options.sack.dsack_re,AD-S2-1,SS,0.0,2.0,0.0644199494036863,0.047866641700421,0.12264168236164981,0.047866641700421,0.0062552539989531005,0.000295800833608,0.0,0.012742376327514621,0.011881637573242138
tcp.options.sack_le,AD-S2-1,SS,0.0,2.0,0.0644070421808043,0.0478345350721415,0.1379175921555033,0.0478345350721415,0.0061993767174907,0.0003527637524333,0.0,0.015777444839477482,0.01492695808410642
tcp.options.sack_perm,AD-S2-1,SS,0.0,2.0,0.0698280757912127,0.05185041463576621,0.0155919986184955,0.05185041463576621,0.012785159764443,0.0060738987328777,0.0,0.0088032722473144,0.012082433700561479
tcp.options.sack_re,AD-S2-1,SS,0.0,2.0,0.0644973927409778,0.0479746700578811,0.1422761891687834,0.0479746700578811,0.0064620952665519,0.000452085779085,0.0,0.0161812782287597,0.011116933822631781
